clip_path,mel_path,arousal_score,game_id,season,split
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_106.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_106.npy,1.0643002588754636e-144,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_274.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_274.npy,0.0,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_1/video/clip_170.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_1/mel_spectograma/clip_170.npy,0.0,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_236.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_236.npy,0.0,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_275.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_275.npy,0.0,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_77.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_77.npy,0.0,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/video/clip_189.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2015-2016/2016-05-07 - 17-00 Sunderland 3 - 2 Chelsea/half_2/mel_spectograma/clip_189.npy,5.995840718244529e-106,epl_2015-2016_2016-05-07-17-00-sunderland-3-2-chelsea,2015-2016,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_210.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_210.npy,0.7687274016304549,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_211.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_211.npy,0.998404263439646,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_212.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_212.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_213.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_213.npy,0.8258919128219068,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_321.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_321.npy,0.806294930001715,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_322.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_322.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_323.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_323.npy,0.9998767814265992,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_324.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_324.npy,0.7894632421094612,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_23.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_23.npy,0.6093789437065585,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_24.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_24.npy,0.93900075450312,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_25.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_25.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_26.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_26.npy,0.9582646139301914,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_27.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_27.npy,0.6474030197546481,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_72.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_72.npy,0.6981456723153692,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_73.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_73.npy,0.9793901254997734,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_74.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_74.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_75.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_75.npy,0.9079106451036996,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_76.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_76.npy,0.5561708356146785,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_126.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_126.npy,0.6436104053128999,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_127.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_127.npy,0.9564902861993306,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_128.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_128.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_129.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_129.npy,0.9410765591335842,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_130.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_130.npy,0.6131874181121446,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_135.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_135.npy,0.7202931053587475,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_136.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_136.npy,0.9857296999577284,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_137.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_137.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_138.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_138.npy,0.8923644148114247,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_139.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_139.npy,0.5354286424194884,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_215.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_215.npy,0.7877568078174589,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_216.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_216.npy,0.99889157926368,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_217.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_217.npy,1.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_218.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_218.npy,0.8369938276563067,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_140.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_140.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_275.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_275.npy,2.5321389270221867e-301,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_307.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_307.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_70.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_70.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_329.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_329.npy,0.0002882629194486,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_114.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_114.npy,5.809611186094005e-17,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_129.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_129.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_152.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_152.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_237.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_237.npy,2.595662261329084e-61,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_91.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_91.npy,1.1598465348682814e-25,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_165.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_165.npy,6.512938598050551e-208,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_128.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_128.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_71.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_71.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_254.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_254.npy,3.372584389059471e-172,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_251.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_251.npy,7.910729587819667e-104,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_254.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_254.npy,7.044120902099569e-123,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_60.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_60.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_52.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_52.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_275.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_275.npy,4.445330604220529e-216,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_296.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_296.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_156.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_156.npy,1.0058131419375923e-296,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_147.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_147.npy,3.141973638268389e-09,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_201.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_201.npy,4.5007586860653684e-21,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_22.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_22.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_149.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_149.npy,4.459154301144114e-13,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/video/clip_34.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_2/mel_spectograma/clip_34.npy,3.986850625241612e-07,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/video/clip_105.mp4,/mnt/storage_C4/gaussian_football/data/processed/epl/2016-2017/2016-08-14 - 18-00 Arsenal 3 - 4 Liverpool/half_1/mel_spectograma/clip_105.npy,0.0,epl_2016-2017_2016-08-14-18-00-arsenal-3-4-liverpool,2016-2017,train
