game_id,league,season,split,1_224p.mkv,2_224p.mkv,Labels-v2.json,valid
uefa-champions-league_2015-2016_2015-11-04-22-45-bayern-munich-5-1-arsenal,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Bayern Munich 5 - 1 Arsenal/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Bayern Munich 5 - 1 Arsenal/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Bayern Munich 5 - 1 Arsenal/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-04-22-45-gent-1-0-valencia,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Gent 1 - 0 Valencia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Gent 1 - 0 Valencia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Gent 1 - 0 Valencia/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-04-22-45-lyon-0-2-zenit-petersburg,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Lyon 0 - 2 Zenit Petersburg/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Lyon 0 - 2 Zenit Petersburg/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Lyon 0 - 2 Zenit Petersburg/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-04-22-45-maccabi-tel-aviv-1-3-fc-porto,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Maccabi Tel Aviv 1 - 3 FC Porto/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Maccabi Tel Aviv 1 - 3 FC Porto/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Maccabi Tel Aviv 1 - 3 FC Porto/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-20-00-zenit-petersburg-2-0-valencia,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 Zenit Petersburg 2 - 0 Valencia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 Zenit Petersburg 2 - 0 Valencia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 Zenit Petersburg 2 - 0 Valencia/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-22-45-barcelona-6-1-as-roma,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Barcelona 6 - 1 AS Roma/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Barcelona 6 - 1 AS Roma/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Barcelona 6 - 1 AS Roma/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-22-45-bayern-munich-4-0-olympiakos-piraeus,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Bayern Munich 4 - 0 Olympiakos Piraeus/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Bayern Munich 4 - 0 Olympiakos Piraeus/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Bayern Munich 4 - 0 Olympiakos Piraeus/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-22-45-fc-porto-0-2-dyn.-kiev,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 FC Porto 0 - 2 Dyn. Kiev/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 FC Porto 0 - 2 Dyn. Kiev/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 FC Porto 0 - 2 Dyn. Kiev/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-22-45-maccabi-tel-aviv-0-4-chelsea,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Maccabi Tel Aviv 0 - 4 Chelsea/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Maccabi Tel Aviv 0 - 4 Chelsea/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 22-45 Maccabi Tel Aviv 0 - 4 Chelsea/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-20-00-cska-moscow-0-2-wolfsburg,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 20-00 CSKA Moscow 0 - 2 Wolfsburg/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 20-00 CSKA Moscow 0 - 2 Wolfsburg/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 20-00 CSKA Moscow 0 - 2 Wolfsburg/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-22-45-atl.-madrid-2-0-galatasaray,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Atl. Madrid 2 - 0 Galatasaray/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Atl. Madrid 2 - 0 Galatasaray/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Atl. Madrid 2 - 0 Galatasaray/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-22-45-b.-monchengladbach-4-2-sevilla,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 B. Monchengladbach 4 - 2 Sevilla/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 B. Monchengladbach 4 - 2 Sevilla/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 B. Monchengladbach 4 - 2 Sevilla/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-22-45-malmo-ff-0-5-paris-sg,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Malmo FF 0 - 5 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Malmo FF 0 - 5 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Malmo FF 0 - 5 Paris SG/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-12-09-22-45-d.-zagreb-0-2-bayern-munich,ucl,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-12-09 - 22-45 D. Zagreb 0 - 2 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-12-09 - 22-45 D. Zagreb 0 - 2 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-12-09 - 22-45 D. Zagreb 0 - 2 Bayern Munich/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-09-13-21-45-barcelona-7-0-celtic,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Barcelona 7 - 0 Celtic/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Barcelona 7 - 0 Celtic/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Barcelona 7 - 0 Celtic/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-09-13-21-45-dyn.-kiev-1-2-napoli,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Dyn. Kiev 1 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Dyn. Kiev 1 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-13 - 21-45 Dyn. Kiev 1 - 2 Napoli/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-09-28-21-45-ludogorets-1-3-paris-sg,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Ludogorets 1 - 3 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Ludogorets 1 - 3 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Ludogorets 1 - 3 Paris SG/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-10-19-21-45-barcelona-4-0-manchester-city,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Barcelona 4 - 0 Manchester City/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Barcelona 4 - 0 Manchester City/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Barcelona 4 - 0 Manchester City/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-11-23-22-45-celtic-0-2-barcelona,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Celtic 0 - 2 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Celtic 0 - 2 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Celtic 0 - 2 Barcelona/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-11-23-22-45-napoli-0-0-dyn.-kiev,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Napoli 0 - 0 Dyn. Kiev/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Napoli 0 - 0 Dyn. Kiev/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Napoli 0 - 0 Dyn. Kiev/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-12-06-22-45-benfica-1-2-napoli,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-12-06 - 22-45 Benfica 1 - 2 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-12-06 - 22-45 Benfica 1 - 2 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-12-06 - 22-45 Benfica 1 - 2 Napoli/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-02-14-22-45-paris-sg-4-0-barcelona,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-14 - 22-45 Paris SG 4 - 0 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-14 - 22-45 Paris SG 4 - 0 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-14 - 22-45 Paris SG 4 - 0 Barcelona/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-02-15-22-45-real-madrid-3-1-napoli,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-15 - 22-45 Real Madrid 3 - 1 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-15 - 22-45 Real Madrid 3 - 1 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-02-15 - 22-45 Real Madrid 3 - 1 Napoli/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-03-07-22-45-napoli-1-3-real-madrid,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-07 - 22-45 Napoli 1 - 3 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-07 - 22-45 Napoli 1 - 3 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-07 - 22-45 Napoli 1 - 3 Real Madrid/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-04-18-21-45-real-madrid-4-2-bayern-munich,ucl,2016-2017,train,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-18 - 21-45 Real Madrid 4 - 2 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-18 - 21-45 Real Madrid 4 - 2 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-18 - 21-45 Real Madrid 4 - 2 Bayern Munich/Labels-v2.json,True
uefa-champions-league_2014-2015_2014-11-04-22-45-real-madrid-1-0-liverpool,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 22-45 Real Madrid 1 - 0 Liverpool/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 22-45 Real Madrid 1 - 0 Liverpool/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 22-45 Real Madrid 1 - 0 Liverpool/Labels-v2.json,True
uefa-champions-league_2014-2015_2014-11-05-22-45-ajax-0-2-barcelona,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Ajax 0 - 2 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Ajax 0 - 2 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Ajax 0 - 2 Barcelona/Labels-v2.json,True
uefa-champions-league_2014-2015_2014-11-05-22-45-manchester-city-1-2-cska-moscow,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Manchester City 1 - 2 CSKA Moscow/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Manchester City 1 - 2 CSKA Moscow/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-05 - 22-45 Manchester City 1 - 2 CSKA Moscow/Labels-v2.json,True
uefa-champions-league_2014-2015_2014-12-09-22-45-galatasaray-1-4-arsenal,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Galatasaray 1 - 4 Arsenal/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Galatasaray 1 - 4 Arsenal/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Galatasaray 1 - 4 Arsenal/Labels-v2.json,True
uefa-champions-league_2014-2015_2014-12-09-22-45-real-madrid-4-0-ludogorets,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Real Madrid 4 - 0 Ludogorets/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Real Madrid 4 - 0 Ludogorets/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Real Madrid 4 - 0 Ludogorets/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-03-11-22-45-bayern-munich-7-0-shakhtar-donetsk,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-11 - 22-45 Bayern Munich 7 - 0 Shakhtar Donetsk/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-11 - 22-45 Bayern Munich 7 - 0 Shakhtar Donetsk/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-11 - 22-45 Bayern Munich 7 - 0 Shakhtar Donetsk/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-04-15-21-45-paris-sg-1-3-barcelona,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 Paris SG 1 - 3 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 Paris SG 1 - 3 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 Paris SG 1 - 3 Barcelona/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-04-21-21-45-barcelona-2-0-paris-sg,ucl,2014-2015,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-21 - 21-45 Barcelona 2 - 0 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-21 - 21-45 Barcelona 2 - 0 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-21 - 21-45 Barcelona 2 - 0 Paris SG/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-15-21-45-psv-2-1-manchester-united,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 PSV 2 - 1 Manchester United/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 PSV 2 - 1 Manchester United/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 PSV 2 - 1 Manchester United/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-16-21-45-chelsea-4-0-maccabi-tel-aviv,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Chelsea 4 - 0 Maccabi Tel Aviv/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Chelsea 4 - 0 Maccabi Tel Aviv/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Chelsea 4 - 0 Maccabi Tel Aviv/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-16-21-45-dyn.-kiev-2-2-fc-porto,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Dyn. Kiev 2 - 2 FC Porto/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Dyn. Kiev 2 - 2 FC Porto/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Dyn. Kiev 2 - 2 FC Porto/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-16-21-45-olympiakos-piraeus-0-3-bayern-munich,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-29-21-45-barcelona-2-1-bayer-leverkusen,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Barcelona 2 - 1 Bayer Leverkusen/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Barcelona 2 - 1 Bayer Leverkusen/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Barcelona 2 - 1 Bayer Leverkusen/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-29-21-45-fc-porto-2-1-chelsea,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 FC Porto 2 - 1 Chelsea/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 FC Porto 2 - 1 Chelsea/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 FC Porto 2 - 1 Chelsea/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-03-22-45-benfica-2-1-galatasaray,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Benfica 2 - 1 Galatasaray/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Benfica 2 - 1 Galatasaray/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Benfica 2 - 1 Galatasaray/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-04-22-45-barcelona-3-0-bate,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Barcelona 3 - 0 BATE/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Barcelona 3 - 0 BATE/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Barcelona 3 - 0 BATE/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-24-20-00-bate-1-1-bayer-leverkusen,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 BATE 1 - 1 Bayer Leverkusen/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 BATE 1 - 1 Bayer Leverkusen/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-24 - 20-00 BATE 1 - 1 Bayer Leverkusen/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-22-45-juventus-1-0-manchester-city,ucl,2015-2016,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Juventus 1 - 0 Manchester City/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Juventus 1 - 0 Manchester City/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Juventus 1 - 0 Manchester City/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-09-28-21-45-napoli-4-2-benfica,ucl,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Napoli 4 - 2 Benfica/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Napoli 4 - 2 Benfica/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Napoli 4 - 2 Benfica/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-10-19-21-45-paris-sg-3-0-basel,ucl,2016-2017,valid,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Paris SG 3 - 0 Basel/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Paris SG 3 - 0 Basel/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Paris SG 3 - 0 Basel/Labels-v2.json,True
